index,id,terrestrial_date,sol,ls,season,min_temp,max_temp,pressure,wind_speed,atmo_opacity
389,3091,18-09-2021,3241,100,Month 4,-80,-23,792,,Sunny
390,3089,17-09-2021,3240,100,Month 4,-79,-26,794,,Sunny
391,3088,16-09-2021,3239,99,Month 4,-78,-24,795,,Sunny
392,3087,15-09-2021,3238,99,Month 4,-79,-22,796,,Sunny
393,3085,14-09-2021,3237,98,Month 4,-80,-24,798,,Sunny
394,3086,13-09-2021,3236,98,Month 4,-81,-26,799,,Sunny
395,3084,12-09-2021,3235,97,Month 4,-79,-23,800,,Sunny
396,3083,10-09-2021,3234,97,Month 4,-80,-20,801,,Sunny
397,3081,09-09-2021,3233,96,Month 4,-81,-26,804,,Sunny
398,3082,08-09-2021,3232,96,Month 4,-79,-24,804,,Sunny
399,3079,07-09-2021,3231,95,Month 4,-79,-21,805,,Sunny
400,3080,06-09-2021,3230,95,Month 4,-79,-23,806,,Sunny
401,3078,05-09-2021,3229,95,Month 4,-80,-22,807,,Sunny
402,3075,04-09-2021,3228,94,Month 4,-79,-27,809,,Sunny
403,3076,03-09-2021,3227,94,Month 4,-79,-28,808,,Sunny
404,3077,02-09-2021,3226,93,Month 4,-81,-23,812,,Sunny
405,3072,01-09-2021,3225,93,Month 4,-81,-23,812,,Sunny
406,3071,31-08-2021,3224,92,Month 4,-79,-22,813,,Sunny
407,3073,30-08-2021,3223,92,Month 4,-81,-26,815,,Sunny
408,3074,29-08-2021,3222,91,Month 4,-79,-20,817,,Sunny
409,3069,28-08-2021,3221,91,Month 4,-80,-31,817,,Sunny
410,3068,27-08-2021,3220,90,Month 4,-79,-29,819,,Sunny
411,3070,26-08-2021,3219,90,Month 4,-79,-31,821,,Sunny
412,3067,25-08-2021,3218,90,Month 4,-80,-33,821,,Sunny
413,3064,24-08-2021,3217,89,Month 3,-79,-29,822,,Sunny
414,3066,23-08-2021,3216,89,Month 3,-78,-24,824,,Sunny
415,3065,22-08-2021,3215,88,Month 3,-80,-25,826,,Sunny
416,3062,21-08-2021,3214,88,Month 3,-79,-23,826,,Sunny
417,3063,20-08-2021,3213,87,Month 3,-79,-22,828,,Sunny
418,3060,19-08-2021,3212,87,Month 3,-80,-21,829,,Sunny
419,3058,18-08-2021,3211,86,Month 3,-80,-27,830,,Sunny
420,3057,17-08-2021,3210,86,Month 3,-78,-25,832,,Sunny
421,3059,16-08-2021,3209,85,Month 3,-78,-30,835,,Sunny
422,3061,15-08-2021,3208,85,Month 3,-78,-32,834,,Sunny
423,3054,14-08-2021,3207,85,Month 3,-76,-30,835,,Sunny
424,3056,13-08-2021,3206,84,Month 3,-77,-30,836,,Sunny
425,3055,12-08-2021,3205,84,Month 3,-77,-25,837,,Sunny
426,3053,11-08-2021,3204,83,Month 3,-78,-26,838,,Sunny
427,3052,10-08-2021,3203,83,Month 3,-80,-27,840,,Sunny
428,3051,09-08-2021,3202,82,Month 3,-79,-29,841,,Sunny
429,3048,08-08-2021,3201,82,Month 3,-77,-29,842,,Sunny
430,3050,07-08-2021,3200,81,Month 3,-79,-26,843,,Sunny
431,3047,06-08-2021,3199,81,Month 3,-78,-25,845,,Sunny
432,3049,05-08-2021,3198,80,Month 3,-78,-27,845,,Sunny
433,3043,03-08-2021,3197,80,Month 3,-79,-29,846,,Sunny
434,3044,02-08-2021,3196,80,Month 3,-78,-24,847,,Sunny
435,3040,01-08-2021,3195,79,Month 3,-78,-27,848,,Sunny
436,3042,31-07-2021,3194,79,Month 3,-78,-25,848,,Sunny
437,3041,30-07-2021,3193,78,Month 3,-79,-29,850,,Sunny
438,3046,29-07-2021,3192,78,Month 3,-79,-24,851,,Sunny
439,3045,28-07-2021,3191,77,Month 3,-80,-23,853,,Sunny
440,3037,27-07-2021,3190,77,Month 3,-78,-24,853,,Sunny
441,3034,26-07-2021,3189,76,Month 3,-78,-22,854,,Sunny
442,3038,25-07-2021,3188,76,Month 3,-79,-20,855,,Sunny
443,3036,24-07-2021,3187,76,Month 3,-79,-26,856,,Sunny
444,3039,23-07-2021,3186,75,Month 3,-79,-27,857,,Sunny
445,3035,22-07-2021,3185,75,Month 3,-79,-29,859,,Sunny
446,3032,20-07-2021,3183,74,Month 3,-79,-22,859,,Sunny
447,3031,19-07-2021,3182,73,Month 3,-80,-24,859,,Sunny
448,3029,18-07-2021,3181,73,Month 3,-80,-25,860,,Sunny
449,3030,17-07-2021,3180,72,Month 3,-78,-24,860,,Sunny
450,3028,16-07-2021,3179,72,Month 3,-79,-22,862,,Sunny
451,3033,15-07-2021,3178,72,Month 3,-80,-23,862,,Sunny
452,3021,14-07-2021,3177,71,Month 3,-79,-21,861,,Sunny
453,3026,13-07-2021,3176,71,Month 3,-80,-23,862,,Sunny
454,3023,12-07-2021,3175,70,Month 3,-79,-24,863,,Sunny
455,3024,11-07-2021,3174,70,Month 3,-78,-26,863,,Sunny
456,3022,10-07-2021,3173,69,Month 3,-79,-23,864,,Sunny
457,3027,09-07-2021,3172,69,Month 3,-78,-23,864,,Sunny
458,3025,08-07-2021,3171,68,Month 3,-79,-19,865,,Sunny
459,3019,07-07-2021,3170,68,Month 3,-79,-21,866,,Sunny
460,3018,06-07-2021,3169,67,Month 3,-79,-23,865,,Sunny
461,3017,05-07-2021,3168,67,Month 3,-78,-23,864,,Sunny
462,3016,04-07-2021,3167,67,Month 3,-79,-24,867,,Sunny
463,3020,03-07-2021,3166,66,Month 3,-79,-23,867,,Sunny
464,3015,02-07-2021,3165,66,Month 3,-80,-23,867,,Sunny
465,3014,01-07-2021,3164,65,Month 3,-79,-25,867,,Sunny
466,3009,30-06-2021,3163,65,Month 3,-78,-25,868,,Sunny
467,3008,29-06-2021,3162,64,Month 3,-78,-28,868,,Sunny
468,3012,27-06-2021,3161,64,Month 3,-78,-23,870,,Sunny
469,3011,26-06-2021,3160,63,Month 3,-78,-28,869,,Sunny
470,3013,25-06-2021,3159,63,Month 3,-78,-26,869,,Sunny
471,3010,24-06-2021,3158,63,Month 3,-78,-26,870,,Sunny
472,3001,23-06-2021,3157,62,Month 3,-78,-25,869,,Sunny
473,3002,22-06-2021,3156,62,Month 3,-79,-26,870,,Sunny
474,3006,21-06-2021,3155,61,Month 3,-78,-29,872,,Sunny
475,3003,20-06-2021,3154,61,Month 3,-78,-21,872,,Sunny
476,3007,19-06-2021,3153,60,Month 3,-77,-24,873,,Sunny
477,3005,18-06-2021,3152,60,Month 3,-80,-22,872,,Sunny
478,3004,17-06-2021,3151,59,Month 2,-79,-21,873,,Sunny
479,2996,16-06-2021,3150,59,Month 2,-78,-26,873,,Sunny
480,2998,15-06-2021,3149,58,Month 2,-78,-26,873,,Sunny
481,2994,14-06-2021,3148,58,Month 2,-77,-31,873,,Sunny
482,3000,13-06-2021,3147,58,Month 2,-80,-23,872,,Sunny
483,2999,12-06-2021,3146,57,Month 2,-79,-22,872,,Sunny
484,2997,11-06-2021,3145,57,Month 2,-79,-24,873,,Sunny
485,2995,10-06-2021,3144,56,Month 2,-79,-19,873,,Sunny
486,2988,09-06-2021,3143,56,Month 2,-79,-21,874,,Sunny
487,2991,08-06-2021,3142,55,Month 2,-79,-21,874,,Sunny
488,2993,07-06-2021,3141,55,Month 2,-79,-28,874,,Sunny
489,2987,06-06-2021,3140,54,Month 2,-80,-23,873,,Sunny
490,2989,05-06-2021,3139,54,Month 2,-80,-22,873,,Sunny
491,2992,04-06-2021,3138,54,Month 2,-79,-26,874,,Sunny
492,2990,03-06-2021,3137,53,Month 2,-78,-28,873,,Sunny
493,2984,02-06-2021,3136,53,Month 2,-77,-28,873,,Sunny
494,2982,01-06-2021,3135,52,Month 2,-78,-23,872,,Sunny
495,2983,31-05-2021,3134,52,Month 2,-78,-22,872,,Sunny
496,2980,30-05-2021,3133,51,Month 2,-78,-22,872,,Sunny
497,2981,29-05-2021,3132,51,Month 2,-77,-23,871,,Sunny
498,2986,28-05-2021,3131,50,Month 2,-76,-23,872,,Sunny
499,2985,27-05-2021,3130,50,Month 2,-77,-22,872,,Sunny
500,2971,19-05-2021,3123,47,Month 2,-71,-21,863,,Sunny
501,2976,18-05-2021,3122,46,Month 2,-76,-24,868,,Sunny
502,2973,17-05-2021,3121,46,Month 2,-77,-20,867,,Sunny
503,2977,16-05-2021,3120,45,Month 2,-76,-22,867,,Sunny
504,2954,15-05-2021,3119,45,Month 2,-76,-24,867,,Sunny
505,2940,14-05-2021,3118,44,Month 2,-76,-26,866,,Sunny
506,2963,13-05-2021,3117,44,Month 2,-77,-20,865,,Sunny
507,2958,12-05-2021,3116,43,Month 2,-77,-17,865,,Sunny
508,2943,11-05-2021,3115,43,Month 2,-77,-19,864,,Sunny
509,2959,10-05-2021,3114,43,Month 2,-78,-15,864,,Sunny
510,2979,09-05-2021,3113,42,Month 2,-77,-20,864,,Sunny
511,2962,08-05-2021,3112,42,Month 2,-77,-19,864,,Sunny
512,2946,07-05-2021,3111,41,Month 2,-77,-21,863,,Sunny
513,2947,06-05-2021,3110,41,Month 2,-77,-17,862,,Sunny
514,2975,05-05-2021,3109,40,Month 2,-73,-20,861,,Sunny
515,2955,04-05-2021,3108,40,Month 2,-73,-26,861,,Sunny
516,2967,03-05-2021,3107,39,Month 2,-76,-24,861,,Sunny
517,2974,02-05-2021,3106,39,Month 2,-75,-27,861,,Sunny
518,2965,01-05-2021,3105,38,Month 2,-74,-28,861,,Sunny
519,2953,30-04-2021,3104,38,Month 2,-74,-25,860,,Sunny
520,2952,29-04-2021,3103,38,Month 2,-74,-24,860,,Sunny
521,2951,28-04-2021,3102,37,Month 2,-74,-25,860,,Sunny
522,2970,27-04-2021,3101,37,Month 2,-78,-25,860,,Sunny
523,2950,26-04-2021,3100,36,Month 2,-74,-25,860,,Sunny
524,2956,25-04-2021,3099,36,Month 2,-73,-26,859,,Sunny
525,2969,24-04-2021,3098,35,Month 2,-74,-28,859,,Sunny
526,2961,23-04-2021,3097,35,Month 2,-75,-24,858,,Sunny
527,2960,22-04-2021,3096,34,Month 2,-73,-26,857,,Sunny
528,2948,21-04-2021,3095,34,Month 2,-74,-26,857,,Sunny
529,2939,20-04-2021,3094,33,Month 2,-75,-26,857,,Sunny
530,2941,19-04-2021,3093,33,Month 2,-72,-26,857,,Sunny
531,2944,18-04-2021,3092,32,Month 2,-74,-26,855,,Sunny
532,2957,17-04-2021,3091,32,Month 2,-74,-26,854,,Sunny
533,2949,16-04-2021,3090,31,Month 2,-73,-26,853,,Sunny
534,2942,15-04-2021,3089,31,Month 2,-74,-29,854,,Sunny
535,2945,13-04-2021,3088,31,Month 2,-75,-27,855,,Sunny
536,2964,12-04-2021,3087,30,Month 2,-75,-26,853,,Sunny
537,2972,11-04-2021,3086,30,Month 2,-75,-23,852,,Sunny
538,2978,10-04-2021,3085,29,Month 1,-75,-13,853,,Sunny
539,2966,09-04-2021,3084,29,Month 1,-75,-15,852,,Sunny
540,2968,08-04-2021,3083,28,Month 1,-75,-15,852,,Sunny
541,2934,07-04-2021,3082,28,Month 1,-76,-13,850,,Sunny
542,2937,06-04-2021,3081,27,Month 1,-76,-16,850,,Sunny
543,2930,05-04-2021,3080,27,Month 1,-76,-19,850,,Sunny
544,2932,04-04-2021,3079,26,Month 1,-74,-12,849,,Sunny
545,2935,03-04-2021,3078,26,Month 1,-73,-11,849,,Sunny
546,2933,02-04-2021,3077,25,Month 1,-74,-12,848,,Sunny
547,2931,01-04-2021,3076,25,Month 1,-73,-12,847,,Sunny
548,2936,31-03-2021,3075,24,Month 1,-74,-15,846,,Sunny
549,2938,30-03-2021,3074,24,Month 1,-74,-15,845,,Sunny
550,2925,29-03-2021,3073,23,Month 1,-73,-20,846,,Sunny
551,2926,28-03-2021,3072,23,Month 1,-74,-17,844,,Sunny
552,2929,27-03-2021,3071,22,Month 1,-74,-16,843,,Sunny
553,2924,26-03-2021,3070,22,Month 1,-74,-15,843,,Sunny
554,2923,25-03-2021,3069,21,Month 1,-74,-12,843,,Sunny
555,2928,24-03-2021,3068,21,Month 1,-74,-18,845,,Sunny
556,2927,23-03-2021,3067,21,Month 1,-74,-10,840,,Sunny
557,2918,22-03-2021,3066,20,Month 1,-74,-13,839,,Sunny
558,2919,21-03-2021,3065,20,Month 1,-77,-13,841,,Sunny
559,2921,20-03-2021,3064,19,Month 1,-74,-13,840,,Sunny
560,2922,19-03-2021,3063,19,Month 1,-74,-15,839,,Sunny
561,2920,18-03-2021,3062,18,Month 1,-73,-15,838,,Sunny
562,2917,17-03-2021,3061,18,Month 1,-74,-13,837,,Sunny
563,2916,16-03-2021,3060,17,Month 1,-73,-14,839,,Sunny
564,2915,15-03-2021,3059,17,Month 1,-77,-16,836,,Sunny
565,2912,14-03-2021,3058,16,Month 1,-73,-15,837,,Sunny
566,2914,13-03-2021,3057,16,Month 1,-73,-13,836,,Sunny
567,2911,12-03-2021,3056,15,Month 1,-74,-14,834,,Sunny
568,2913,11-03-2021,3055,15,Month 1,-73,-12,832,,Sunny
569,2905,10-03-2021,3054,14,Month 1,-73,-13,832,,Sunny
570,2907,09-03-2021,3053,14,Month 1,-73,-12,834,,Sunny
571,2906,07-03-2021,3052,13,Month 1,-74,-14,834,,Sunny
572,2908,06-03-2021,3051,13,Month 1,-74,-11,833,,Sunny
573,2909,05-03-2021,3050,12,Month 1,-73,-11,833,,Sunny
574,2910,04-03-2021,3049,12,Month 1,-73,-9,832,,Sunny
575,2903,03-03-2021,3048,11,Month 1,-73,-14,830,,Sunny
576,2899,02-03-2021,3047,11,Month 1,-72,-15,830,,Sunny
577,2900,01-03-2021,3046,10,Month 1,-73,-11,830,,Sunny
578,2902,28-02-2021,3045,10,Month 1,-74,-10,830,,Sunny
579,2898,27-02-2021,3044,9,Month 1,-74,-6,829,,Sunny
580,2901,26-02-2021,3043,9,Month 1,-74,-14,828,,Sunny
581,2904,25-02-2021,3042,8,Month 1,-73,-17,827,,Sunny
582,2896,24-02-2021,3041,8,Month 1,-73,-13,828,,Sunny
583,2897,23-02-2021,3040,7,Month 1,-74,-22,828,,Sunny
584,2895,22-02-2021,3039,7,Month 1,-72,-20,827,,Sunny
585,2894,21-02-2021,3038,6,Month 1,-74,-10,825,,Sunny
586,2893,20-02-2021,3037,6,Month 1,-74,-9,825,,Sunny
587,2892,19-02-2021,3036,5,Month 1,-73,-15,824,,Sunny
588,2891,18-02-2021,3035,5,Month 1,-74,-8,824,,Sunny
589,2890,17-02-2021,3034,4,Month 1,-74,-18,825,,Sunny
590,2889,16-02-2021,3033,4,Month 1,-73,-16,823,,Sunny
591,2888,15-02-2021,3032,3,Month 1,-74,-7,822,,Sunny
592,2885,14-02-2021,3031,3,Month 1,-74,-13,821,,Sunny
593,2886,13-02-2021,3030,2,Month 1,-74,-20,821,,Sunny
594,2887,12-02-2021,3029,2,Month 1,-73,-19,821,,Sunny
595,2883,11-02-2021,3028,1,Month 1,-73,-18,821,,Sunny
596,2882,10-02-2021,3027,1,Month 1,-74,-17,820,,Sunny
597,2884,09-02-2021,3026,0,Month 1,-74,-7,820,,Sunny
598,2881,08-02-2021,3025,0,Month 1,-74,-6,820,,Sunny
599,2879,06-02-2021,3023,359,Month 12,-74,-15,818,,Sunny
600,2880,05-02-2021,3022,358,Month 12,-73,-2,818,,Sunny
601,2878,04-02-2021,3021,358,Month 12,-74,-6,819,,Sunny
602,2876,03-02-2021,3020,357,Month 12,-74,-7,817,,Sunny
603,2877,02-02-2021,3019,357,Month 12,-73,-6,816,,Sunny
604,2875,01-02-2021,3018,356,Month 12,-72,-19,817,,Sunny
605,2874,31-01-2021,3017,356,Month 12,-73,-17,817,,Sunny
606,2873,30-01-2021,3016,355,Month 12,-73,-9,815,,Sunny
607,2872,28-01-2021,3015,354,Month 12,-73,-14,816,,Sunny
608,2871,27-01-2021,3014,354,Month 12,-73,-9,814,,Sunny
609,2870,26-01-2021,3013,353,Month 12,-73,-10,813,,Sunny
610,2868,25-01-2021,3012,353,Month 12,-74,-12,812,,Sunny
611,2869,24-01-2021,3011,352,Month 12,-73,-18,817,,Sunny
612,2866,23-01-2021,3010,352,Month 12,-73,-16,817,,Sunny
613,2865,22-01-2021,3009,351,Month 12,-77,-15,815,,Sunny
614,2867,21-01-2021,3008,351,Month 12,-73,-3,814,,Sunny
615,2864,20-01-2021,3007,350,Month 12,-73,-3,814,,Sunny
616,2863,19-01-2021,3006,350,Month 12,-73,-14,814,,Sunny
617,2862,18-01-2021,3005,349,Month 12,-73,-10,813,,Sunny
618,2861,17-01-2021,3004,349,Month 12,-73,-17,813,,Sunny
619,2858,16-01-2021,3003,348,Month 12,-73,-16,815,,Sunny
620,2859,15-01-2021,3002,348,Month 12,-73,-14,815,,Sunny
621,2860,14-01-2021,3001,347,Month 12,-74,-13,813,,Sunny
622,2857,13-01-2021,3000,347,Month 12,-73,-16,812,,Sunny
623,2856,12-01-2021,2999,346,Month 12,-73,-18,813,,Sunny
624,2855,11-01-2021,2998,345,Month 12,-72,-17,812,,Sunny
625,2854,10-01-2021,2997,345,Month 12,-72,-18,811,,Sunny
626,2848,09-01-2021,2996,344,Month 12,-72,-18,812,,Sunny
627,2853,08-01-2021,2995,344,Month 12,-74,-5,814,,Sunny
628,2849,07-01-2021,2994,343,Month 12,-75,-6,814,,Sunny
629,2852,06-01-2021,2993,343,Month 12,-74,-11,813,,Sunny
630,2850,05-01-2021,2992,342,Month 12,-72,-10,815,,Sunny
631,2851,04-01-2021,2991,342,Month 12,-100,-4,813,,Sunny
632,2839,03-01-2021,2990,341,Month 12,-73,-5,811,,Sunny
633,2838,02-01-2021,2989,341,Month 12,-73,-3,814,,Sunny
634,2841,01-01-2021,2988,340,Month 12,-72,-10,813,,Sunny
635,2842,31-12-2020,2987,340,Month 12,-74,-13,812,,Sunny
636,2844,30-12-2020,2986,339,Month 12,-73,-11,813,,Sunny
637,2836,29-12-2020,2985,338,Month 12,-72,-7,814,,Sunny
638,2846,28-12-2020,2984,338,Month 12,-73,-8,814,,Sunny
639,2843,27-12-2020,2983,337,Month 12,-73,-4,814,,Sunny
640,2837,26-12-2020,2982,337,Month 12,-73,-6,814,,Sunny
641,2845,25-12-2020,2981,336,Month 12,-72,-5,817,,Sunny
642,2840,24-12-2020,2980,336,Month 12,-74,-10,816,,Sunny
643,2847,22-12-2020,2979,335,Month 12,-71,-6,818,,Sunny
644,2833,21-12-2020,2978,335,Month 12,-72,-1,815,,Sunny
645,2834,20-12-2020,2977,334,Month 12,-72,-4,816,,Sunny
646,2835,19-12-2020,2976,333,Month 12,-72,-10,816,,Sunny
647,2832,18-12-2020,2975,333,Month 12,-73,-7,815,,Sunny
648,2831,17-12-2020,2974,332,Month 12,-72,-15,818,,Sunny
649,2829,16-12-2020,2973,332,Month 12,-72,-6,817,,Sunny
650,2828,15-12-2020,2972,331,Month 12,-69,-5,818,,Sunny
651,2827,14-12-2020,2971,331,Month 12,-70,-7,815,,Sunny
652,2830,13-12-2020,2970,330,Month 12,-72,-10,815,,Sunny
653,2825,12-12-2020,2969,329,Month 11,-71,-10,817,,Sunny
654,2824,11-12-2020,2968,329,Month 11,-71,-10,815,,Sunny
655,2826,10-12-2020,2967,328,Month 11,-56,-7,793,,Sunny
656,2823,08-12-2020,2965,327,Month 11,-69,-54,843,,Sunny
657,2820,07-12-2020,2964,327,Month 11,-69,-6,818,,Sunny
658,2819,06-12-2020,2963,326,Month 11,-70,-9,813,,Sunny
659,2821,05-12-2020,2962,326,Month 11,-69,-11,818,,Sunny
660,2822,04-12-2020,2961,325,Month 11,-69,-9,817,,Sunny
661,2818,03-12-2020,2960,324,Month 11,-69,-10,819,,Sunny
662,2817,02-12-2020,2959,324,Month 11,-69,-6,818,,Sunny
663,2816,01-12-2020,2958,323,Month 11,-74,-2,819,,Sunny
664,2814,30-11-2020,2957,323,Month 11,-70,-12,819,,Sunny
665,2815,29-11-2020,2956,322,Month 11,-70,-5,819,,Sunny
666,2810,28-11-2020,2955,321,Month 11,-69,-3,821,,Sunny
667,2809,27-11-2020,2954,321,Month 11,-69,-5,821,,Sunny
668,2811,26-11-2020,2953,320,Month 11,-69,-8,823,,Sunny
669,2813,25-11-2020,2952,320,Month 11,-68,-4,824,,Sunny
670,2808,24-11-2020,2951,319,Month 11,-68,-8,827,,Sunny
671,2812,23-11-2020,2950,319,Month 11,-69,-7,828,,Sunny
672,2807,22-11-2020,2949,318,Month 11,-69,-3,827,,Sunny
673,2805,21-11-2020,2948,317,Month 11,-69,-2,826,,Sunny
674,2806,20-11-2020,2947,317,Month 11,-70,-3,826,,Sunny
675,2804,19-11-2020,2946,316,Month 11,-71,-3,830,,Sunny
676,2803,18-11-2020,2945,316,Month 11,-69,-2,834,,Sunny
677,2802,17-11-2020,2944,315,Month 11,-70,-3,832,,Sunny
678,2800,15-11-2020,2943,314,Month 11,-70,-6,829,,Sunny
679,2801,14-11-2020,2942,314,Month 11,-69,-6,832,,Sunny
680,2798,13-11-2020,2941,313,Month 11,-71,-10,828,,Sunny
681,2799,12-11-2020,2940,313,Month 11,-70,-4,834,,Sunny
682,2796,11-11-2020,2939,312,Month 11,-71,-9,835,,Sunny
683,2797,10-11-2020,2938,311,Month 11,-70,-14,836,,Sunny
684,2795,09-11-2020,2937,311,Month 11,-69,-14,837,,Sunny
685,2794,08-11-2020,2936,310,Month 11,-70,-13,835,,Sunny
686,2793,07-11-2020,2935,310,Month 11,,,837,,Sunny
687,2792,06-11-2020,2934,309,Month 11,-70,1,834,,Sunny
688,2791,05-11-2020,2933,308,Month 11,-69,-6,840,,Sunny
689,2790,04-11-2020,2932,308,Month 11,-69,-3,839,,Sunny
690,2789,03-11-2020,2931,307,Month 11,-69,-3,845,,Sunny
691,2786,02-11-2020,2930,307,Month 11,-70,0,839,,Sunny
692,2784,01-11-2020,2929,306,Month 11,-70,-3,838,,Sunny
693,2785,31-10-2020,2928,305,Month 11,-71,-3,840,,Sunny
694,2787,30-10-2020,2927,305,Month 11,-71,-3,841,,Sunny
695,2788,29-10-2020,2926,304,Month 11,-70,-4,846,,Sunny
696,2783,28-10-2020,2925,304,Month 11,-69,-2,844,,Sunny
697,2782,27-10-2020,2924,303,Month 11,-69,-4,847,,Sunny
698,2781,26-10-2020,2923,302,Month 11,-70,2,843,,Sunny
699,2780,25-10-2020,2922,302,Month 11,-70,3,844,,Sunny
700,2777,24-10-2020,2921,301,Month 11,-70,-1,845,,Sunny
701,2778,23-10-2020,2920,301,Month 11,-70,-2,845,,Sunny
702,2779,22-10-2020,2919,300,Month 11,-70,0,851,,Sunny
703,2775,21-10-2020,2918,299,Month 10,-70,-2,852,,Sunny
704,2776,20-10-2020,2917,299,Month 10,-71,-1,851,,Sunny
705,2774,19-10-2020,2916,298,Month 10,-69,-2,848,,Sunny
706,2773,18-10-2020,2915,298,Month 10,-70,-1,849,,Sunny
707,2771,17-10-2020,2914,297,Month 10,-71,-1,850,,Sunny
708,2772,16-10-2020,2913,296,Month 10,-70,-2,849,,Sunny
709,2770,15-10-2020,2912,296,Month 10,-69,1,853,,Sunny
710,2769,14-10-2020,2911,295,Month 10,-70,1,854,,Sunny
711,2768,13-10-2020,2910,294,Month 10,-70,-1,854,,Sunny
712,2764,12-10-2020,2909,294,Month 10,-70,-1,853,,Sunny
713,2766,11-10-2020,2908,293,Month 10,-70,-1,854,,Sunny
714,2765,10-10-2020,2907,293,Month 10,-70,-2,854,,Sunny
715,2763,08-10-2020,2906,292,Month 10,-71,2,855,,Sunny
716,2767,07-10-2020,2905,291,Month 10,-70,-1,859,,Sunny
717,2762,06-10-2020,2904,291,Month 10,-70,-2,860,,Sunny
718,2760,05-10-2020,2903,290,Month 10,-70,0,859,,Sunny
719,2761,04-10-2020,2902,289,Month 10,-69,-7,856,,Sunny
720,2757,03-10-2020,2901,289,Month 10,-70,2,860,,Sunny
721,2758,02-10-2020,2900,288,Month 10,-69,0,861,,Sunny
722,2759,01-10-2020,2899,288,Month 10,-71,-3,866,,Sunny
723,2756,30-09-2020,2898,287,Month 10,-70,-3,869,,Sunny
724,2754,29-09-2020,2897,286,Month 10,-68,-1,867,,Sunny
725,2753,28-09-2020,2896,286,Month 10,-70,-4,866,,Sunny
726,2755,27-09-2020,2895,285,Month 10,-69,-2,865,,Sunny
727,2752,26-09-2020,2894,284,Month 10,-70,-1,867,,Sunny
728,2750,25-09-2020,2893,284,Month 10,-72,0,869,,Sunny
729,2751,24-09-2020,2892,283,Month 10,-70,-1,871,,Sunny
730,2749,23-09-2020,2891,282,Month 10,-70,-3,872,,Sunny
731,2748,22-09-2020,2890,282,Month 10,-71,0,871,,Sunny
732,2747,21-09-2020,2889,281,Month 10,-71,3,870,,Sunny
733,2746,20-09-2020,2888,281,Month 10,-70,4,870,,Sunny
734,2745,19-09-2020,2887,280,Month 10,-70,0,872,,Sunny
735,2744,18-09-2020,2886,279,Month 10,-71,-1,870,,Sunny
736,2743,17-09-2020,2885,279,Month 10,-69,-3,873,,Sunny
737,2742,16-09-2020,2884,278,Month 10,-69,-6,873,,Sunny
738,2741,15-09-2020,2883,277,Month 10,-67,-1,872,,Sunny
739,2740,14-09-2020,2882,277,Month 10,-69,2,873,,Sunny
740,2739,13-09-2020,2881,276,Month 10,-68,3,874,,Sunny
741,2738,12-09-2020,2880,275,Month 10,-71,-2,876,,Sunny
742,2737,11-09-2020,2879,275,Month 10,-69,2,877,,Sunny
743,2736,10-09-2020,2878,274,Month 10,-69,-4,879,,Sunny
744,2735,09-09-2020,2877,274,Month 10,-69,-1,881,,Sunny
745,2733,08-09-2020,2876,273,Month 10,-69,-1,881,,Sunny
746,2734,07-09-2020,2875,272,Month 10,-69,-2,881,,Sunny
747,2732,06-09-2020,2874,272,Month 10,-70,0,882,,Sunny
748,2730,05-09-2020,2873,271,Month 10,-70,-2,884,,Sunny
749,2731,04-09-2020,2872,270,Month 10,-70,-1,884,,Sunny
750,2729,03-09-2020,2871,270,Month 10,-69,0,885,,Sunny
751,2728,01-09-2020,2870,269,Month 9,-69,1,888,,Sunny
752,2727,31-08-2020,2869,268,Month 9,-70,-2,887,,Sunny
753,2726,30-08-2020,2868,268,Month 9,-69,0,887,,Sunny
754,2722,29-08-2020,2867,267,Month 9,-69,-3,889,,Sunny
755,2724,28-08-2020,2866,266,Month 9,-69,-1,888,,Sunny
756,2723,27-08-2020,2865,266,Month 9,-68,1,887,,Sunny
757,2725,26-08-2020,2864,265,Month 9,-68,-3,885,,Sunny
758,2721,25-08-2020,2863,264,Month 9,-68,0,883,,Sunny
759,2720,24-08-2020,2862,264,Month 9,-67,-3,884,,Sunny
760,2719,23-08-2020,2861,263,Month 9,-67,2,885,,Sunny
761,2717,22-08-2020,2860,263,Month 9,-68,-1,884,,Sunny
762,2718,21-08-2020,2859,262,Month 9,-67,0,886,,Sunny
763,2716,20-08-2020,2858,261,Month 9,-68,-1,886,,Sunny
764,2715,19-08-2020,2857,261,Month 9,-67,1,888,,Sunny
765,2713,18-08-2020,2856,260,Month 9,-67,-2,889,,Sunny
766,2714,17-08-2020,2855,259,Month 9,-69,-3,890,,Sunny
767,2710,16-08-2020,2854,259,Month 9,-69,-1,894,,Sunny
768,2712,15-08-2020,2853,258,Month 9,-68,0,894,,Sunny
769,2711,14-08-2020,2852,257,Month 9,-69,0,894,,Sunny
770,2708,13-08-2020,2851,257,Month 9,-68,-1,894,,Sunny
771,2707,12-08-2020,2850,256,Month 9,-68,-4,896,,Sunny
772,2709,11-08-2020,2849,255,Month 9,-74,4,894,,Sunny
773,2706,10-08-2020,2848,255,Month 9,-69,-2,893,,Sunny
774,2705,09-08-2020,2847,254,Month 9,-68,3,895,,Sunny
775,2702,08-08-2020,2846,253,Month 9,-67,0,894,,Sunny
776,2703,07-08-2020,2845,253,Month 9,-68,-1,892,,Sunny
